"Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID"
"<U+092E><U+0923><U+093F><U+0915><U+0930><U+094D><U+0923><U+093F><U+0915><U+093E> <U+092E><U+0947><U+0902> <U+0906><U+091C> <U+0915><U+0947> <U+0909><U+0917><U+094D><U+0930>-<U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0935><U+093E><U+0926> <U+0915><U+093E> <U+0905><U+0915><U+094D><U+0938> <U+0939><U+0948> <U+092E><U+0923><U+093F><U+0915><U+0930><U+094D><U+0923><U+093F><U+0915><U+093E> 1857 <U+0915><U+0940> <U+090F><U+0915> <U+0905><U+0939><U+092E> <U+0915><U+093F><U+0930><U+0926><U+093E><U+0930> <U+0930><U+093E><U+0928><U+0940> <U+0932><U+0915><U+094D><U+0937><U+094D><U+092E><U+0940><U+092C><U+093E><U+0908> <U+0915><U+0947> <U+0907><U+0930><U+094D><U+0926>-<U+0917><U+093F><U+0930><U+094D><U+0926> <U+0918><U+0942><U+092E><U+0924><U+0940> <U+0939><U+0948>,
<U+0907><U+0938><U+0947> <U+0939><U+092E><U+093E><U+0930><U+093E> <U+0927><U+094D><U+092F><U+093E><U+0928> <U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930> <U+0915><U+0940> <U+0913><U+0930> <U+0906><U+0915><U+0930><U+094D><U+0937><U+093F><U+0924> <U+0915><U+0930><U+0928><U+093E> <U+0925><U+093E>. <U+0907><U+0938><U+0947> <U+0926><U+094B><U+0939><U+0930><U+093E><U+0935> <U+0915><U+0947> <U+0938><U+0939><U+093E><U+0930><U+0947> <U+0915><U+093F><U+092F><U+093E> <U+0917><U+092F><U+093E> <U+0939><U+0948>, <U+091C><U+094B> <U+0915><U+093F> <U+0907><U+0938> <U+092B><U+093F><U+0932><U+094D><U+092E> <U+0915><U+093E> <U+092C><U+093E><U+0930>-<U+092C><U+093E><U+0930> <U+0907><U+0938><U+094D><U+0924><U+0947><U+092E><U+093E><U+0932> <U+0915><U+093F><U+092F><U+093E> <U+091C><U+093E><U+0928><U+0947><U+0935><U+093E><U+0932><U+093E> <U+0939><U+0925><U+093F><U+092F><U+093E><U+0930> <U+0939><U+0948>. <U+092E><U+0923><U+093F><U+0915><U+0930><U+094D><U+0923><U+093F><U+0915><U+093E> <U+092E><U+0947><U+0902> <U+092E><U+093E><U+0924><U+0943><U+092D><U+0942><U+092E><U+093F>’ <U+0915><U+0947> <U+092A><U+094D><U+0930><U+0924><U+093F> <U+090F><U+0915> <U+0915><U+093F><U+0938><U+094D><U+092E> <U+0915><U+0940> <U+0926><U+0940><U+0935><U+093E><U+0928><U+0917><U+0940> <U+0939><U+0948>. <U+0905><U+0932><U+0917>-<U+0905><U+0932><U+0917> <U+0938><U+094D><U+0935><U+0930>, <U+0914><U+0930> <U+0905><U+0932><U+0917>-<U+0905><U+0932><U+0917> <U+0938><U+0902><U+0926><U+0930><U+094D><U+092D><U+094B><U+0902> <U+092E><U+0947><U+0902> <U+0907><U+0938><U+0915><U+093E> <U+091C><U+093F><U+0915><U+094D><U+0930> <U+0906><U+092F><U+093E> <U+0939><U+0948>, <U+091C><U+094B> <U+090F><U+0915> <U+0938><U+0902><U+0926><U+0947><U+0936> <U+0915><U+094B> <U+0926><U+094B><U+0939><U+0930><U+093E><U+0924><U+093E> <U+0939><U+0948>, <U+091C><U+094B> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+0940> <U+0938><U+093E><U+092B> <U+0939><U+0948>. <U+090F><U+0915> <U+0906><U+0926><U+0930><U+094D><U+0936> <U+0915><U+093F><U+0938><U+094D><U+092E> <U+0915><U+093E> <U+0905><U+0924><U+0940><U+0924> <U+0938><U+093E><U+092E><U+093E><U+0928><U+094D><U+092F> <U+0924><U+094C><U+0930> <U+092A><U+0930> <U+0935><U+0930><U+094D><U+0924><U+092E><U+093E><U+0928> <U+092A><U+0930> <U+092C><U+0939><U+0938> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+093E> <U+090F><U+0915> <U+092C><U+0939><U+093E><U+0928><U+093E> <U+0939><U+094B><U+0924><U+093E> <U+0939><U+0948>. <U+092E><U+0923><U+093F><U+0915><U+0930><U+094D><U+0923><U+093F><U+0915><U+093E> <U+0915><U+093E> <U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0935><U+093E><U+0926>, <U+091C><U+094B> <U+0907><U+0938><U+0915><U+0947> <U+0935><U+0930><U+094D><U+0924><U+092E><U+093E><U+0928> <U+0938><U+0902><U+0938><U+094D><U+0915><U+0930><U+0923> <U+0938><U+0947> <U+0905><U+0932><U+0917> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+0948>, <U+092A><U+0930> <U+090F><U+0915> <U+0938><U+0902><U+0915><U+0940><U+0930><U+094D><U+0923> <U+091A><U+0936><U+094D><U+092E><U+093E> <U+091A><U+095D><U+093E> <U+0939><U+0948><U+0903> <U+092F><U+0939> <U+0909><U+091A><U+094D><U+091A> <U+091C><U+093E><U+0924><U+0940><U+092F>, (<U+0905><U+0927><U+093F><U+0915><U+093E><U+0902><U+0936><U+0924><U+0903>) <U+0939><U+093F><U+0902><U+0926><U+0942> <U+0914><U+0930> <U+092D><U+0917><U+0935><U+093E> <U+0930><U+0902><U+0917> <U+092E><U+0947><U+0902> <U+0930><U+0902><U+0917><U+093E> <U+0939><U+0941><U+0906> <U+0939><U+0948>. <U+092B><U+093F><U+0932><U+094D><U+092E> <U+0915><U+0947> <U+0936><U+0941><U+0930><U+0941><U+0906><U+0924><U+0940> <U+0939><U+093F><U+0938><U+094D><U+0938><U+0947> <U+092E><U+0947><U+0902>, <U+0939><U+092E><U+0947><U+0902> <U+092E><U+0923><U+093F><U+0915><U+0930><U+094D><U+0923><U+093F><U+0915><U+093E> <U+0915><U+0947> <U+092C><U+093E><U+0930><U+0947> <U+092E><U+0947><U+0902> <U+092C><U+0924><U+093E><U+092F><U+093E> <U+091C><U+093E><U+0924><U+093E> <U+0939><U+0948> <U+0915><U+093F> ‘<U+0935><U+0939> <U+090F><U+0915> <U+092C><U+094D><U+0930><U+093E><U+0939><U+094D><U+092E><U+0923> <U+0939><U+0948>, <U+0932><U+0947><U+0915><U+093F><U+0928> <U+0909><U+0938><U+092E><U+0947><U+0902> <U+0915><U+094D><U+0937><U+0924><U+094D><U+0930><U+093F><U+092F> <U+0939><U+094B><U+0928><U+0947> <U+0915><U+0947> <U+0938><U+093E><U+0930><U+0947> <U+0917><U+0941><U+0923> <U+0939><U+0948><U+0902>.’ <U+0935><U+0939> <U+092F><U+0941><U+0926><U+094D><U+0927> <U+0915><U+093E> <U+0936><U+0902><U+0916><U+0928><U+093E><U+0926> <U+0938><U+0902><U+0938><U+094D><U+0915><U+0943><U+0924> <U+092E><U+0947><U+0902> <U+0915><U+0930><U+0924><U+0940> <U+0939><U+0948>. <U+0909><U+0938><U+0915><U+0947> <U+0930><U+093E><U+091C><U+094D><U+092F>- <U+091C><U+094B> <U+092E><U+0930><U+093E><U+0920><U+093E> <U+0938><U+093E><U+092E><U+094D><U+0930><U+093E><U+091C><U+094D><U+092F> <U+0915><U+093E> <U+0939><U+093F><U+0938><U+094D><U+0938><U+093E> <U+0939><U+0948>- <U+0915><U+0947> <U+091D><U+0902><U+0921><U+0947> <U+092A><U+0930> <U+0939><U+0928><U+0941><U+092E><U+093E><U+0928> <U+0938><U+0941><U+0936><U+094B><U+092D><U+093F><U+0924> <U+0939><U+0948><U+0902>.<U+092F><U+0939> <U+092C><U+093E><U+0924> <U+0905><U+0932><U+0917> <U+0939><U+0948> <U+0915><U+093F> <U+092E><U+0930><U+093E><U+0920><U+094B><U+0902> <U+0915><U+0947> <U+0905><U+0938><U+0932><U+0940> <U+091D><U+0902><U+0921><U+0947> <U+092F><U+093E> <U+0924><U+094B> <U+0938><U+093E><U+0926><U+0947> <U+0925><U+0947>, <U+0909><U+0928> <U+092A><U+0930> <U+0938><U+093F><U+0902><U+0939> <U+0915><U+093E> <U+091A><U+093F><U+0924><U+094D><U+0930> <U+0939><U+0941><U+0906> <U+0915><U+0930><U+0924><U+093E> <U+0925><U+093E>. <U+0926><U+094B><U+0924><U+0930><U+092B><U+093E> <U+0917><U+094B><U+0932><U+093E><U+092C><U+093E><U+0930><U+0940> <U+0915><U+0947> <U+092C><U+0940><U+091A> <U+092E><U+0947><U+0902>, <U+092E><U+0923><U+093F><U+0915><U+0930><U+094D><U+0923><U+093F><U+0915><U+093E> <U+0905><U+092A><U+0928><U+0947> <U+0938><U+093F><U+092A><U+093E><U+0939><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0940> <U+091C><U+093E><U+0928> <U+0915><U+094B> <U+091C><U+094B><U+0916><U+093F><U+092E> <U+092E><U+0947><U+0902> <U+0921><U+093E><U+0932><U+0915><U+0930> <U+090F><U+0915> <U+092E><U+0902><U+0926><U+093F><U+0930> <U+0915><U+0940> <U+0930><U+0915><U+094D><U+0937><U+093E> <U+0915><U+0930><U+0924><U+0940> <U+0939><U+0948>. <U+091C><U+092C> <U+0909><U+0928><U+0915><U+093E> <U+0938><U+0939><U+092F><U+094B><U+0917><U+0940> (<U+0905><U+0928><U+093F><U+0932> <U+091C><U+0949><U+0930><U+094D><U+091C>) <U+090F><U+0915> <U+092D><U+0947><U+0926><U+093F><U+092F><U+093E> <U+0928><U+093F><U+0915><U+0932> <U+091C><U+093E><U+0924><U+093E> <U+0939><U+0948>, <U+0924><U+092C> <U+0932><U+0915><U+094D><U+0937><U+094D><U+092E><U+0940><U+092C><U+093E><U+0908> <U+0915><U+093E> <U+0938><U+0947><U+0928><U+093E><U+092A><U+0924><U+093F> <U+0917><U+0941><U+0932><U+093E><U+092E> <U+0917><U+094C><U+0938> <U+0916><U+093E><U+0928> (<U+0921><U+0948><U+0928><U+0940> <U+0921><U+0948><U+0902><U+0917><U+094D><U+091C><U+094B><U+092A><U+093E>) <U+0909><U+0938><U+0947> <U+0915><U+0939><U+0924><U+093E> <U+0939><U+0948>, ‘<U+0924><U+0941><U+092E><U+0928><U+0947> <U+0938><U+093F><U+0930><U+094D><U+092B> <U+0905><U+092A><U+0928><U+0947> <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+0939><U+0940> <U+0917><U+0926><U+094D><U+0926><U+093E><U+0930><U+0940> <U+0928><U+0939><U+0940><U+0902> <U+0915><U+0940> <U+0939><U+0948>, <U+092C><U+0932><U+094D><U+0915><U+093F> <U+0939><U+092E><U+093E><U+0930><U+0947> <U+0927><U+0930><U+094D><U+092E> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+092D><U+0940> <U+0917><U+0926><U+094D><U+0926><U+093E><U+0930><U+0940> <U+0915><U+0940> <U+0939><U+0948>’- <U+092F><U+0939><U+093E><U+0902> <U+092C><U+093F><U+0928><U+093E> <U+0915><U+093F><U+0938><U+0940> <U+092A><U+094D><U+0930><U+092F><U+094B><U+091C><U+0928> <U+0915><U+0947> <U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+0935><U+093E><U+0926> <U+0915><U+094B> <U+0906><U+0938><U+094D><U+0925><U+093E> <U+0938><U+0947> <U+091C><U+094B><U+095C> <U+0926><U+093F><U+092F><U+093E> <U+0917><U+092F><U+093E> <U+0939><U+0948>. (<U+090F><U+0915> <U+0926><U+0942><U+0938><U+0930><U+0947> <U+091C><U+093E><U+0938><U+0942><U+0938>, <U+091C><U+094B> <U+0939><U+093F><U+0902><U+0926><U+0942> <U+0939><U+0948>, <U+0915><U+0940> <U+0915><U+093E><U+0930><U+0938><U+094D><U+0924><U+093E><U+0928><U+0940> <U+0915><U+094B> <U+0907><U+0938> <U+0924><U+0930><U+0939> <U+0938><U+0947> <U+0928><U+0939><U+0940><U+0902> <U+0906><U+0902><U+0915><U+093E> <U+0917><U+092F><U+093E> <U+0939><U+0948>.)      
                                                                                                                                                                     http://thewirehindi.com/70693/manikarnika-nationalism-kangna-ranaut/","Ashu Kumar","0","0","2019-02-04T04:29:14.000Z","UgxsJri5UAUmt2xFBOZ4AaABAg","None","FALSE","tKmkMVaNu9g"
"Kangana  is a very talented lady .  Good bless her hard and  fighting  guts in Bollywood.  Congratulations.","jyoti shah","0","0","2019-02-04T03:49:20.000Z","UgyKTtTQ9CKGUGJ1cNZ4AaABAg","None","FALSE","tKmkMVaNu9g"
"Kangana .... you are one man army !!!!!","manju jagari","0","0","2019-02-04T03:43:01.000Z","UgzuODzpu0Eq94MQQxp4AaABAg","None","FALSE","tKmkMVaNu9g"
"Queen of bollywood","Jharna Bhandari","0","0","2019-02-04T02:25:56.000Z","Ugzi0L3ZMfg1xjWRIvh4AaABAg","None","FALSE","tKmkMVaNu9g"
"In Indian history,  jhanshi Rani laxmi was the best inspiring woman figure. I love her role, I love her character.","Masi Hansda","0","0","2019-02-04T02:23:17.000Z","UgzWqSPQz0bX5F0oDVF4AaABAg","None","FALSE","tKmkMVaNu9g"
"Awsomeeeeeee <U+0001F62F><U+0001F62F><U+0001F62F><U+0001F62F><U+0001F62F><U+0001F62F><U+0001F62F><U+0001F62F><U+0001F62F><U+0001F62F><U+0001F62F>","Sulagna Das","0","0","2019-02-03T21:21:48.000Z","UgxaZRK1DcA1YK1RN154AaABAg","None","FALSE","tKmkMVaNu9g"
"Please guys do watch this movie.. it's a masterpiece and every scene is worth watching.. jai hind.. thanks","My Naukri Support","0","0","2019-02-03T18:38:23.000Z","UgwdsvS9IWjf80RmJBl4AaABAg","None","FALSE","tKmkMVaNu9g"
"Awsm movie as ever i seen... <U+0001F44C><U+0001F44C><U+0001F44C><U+0001F44C><U+0001F44C><U+0001F44C>","JASMEET JUNEJA","0","0","2019-02-03T18:01:01.000Z","Ugy9e1pCDLoOZx93yJZ4AaABAg","None","FALSE","tKmkMVaNu9g"
"Very nice movie","pinky lele","0","0","2019-02-03T18:00:57.000Z","Ugx_UbEbKwylToUunXR4AaABAg","None","FALSE","tKmkMVaNu9g"
"Kangna ranawat roll is good","Roshan Singh","0","0","2019-02-03T17:42:52.000Z","UgxSYyNRbNF_9Sejt094AaABAg","None","FALSE","tKmkMVaNu9g"
"Osm movie","Roshan Singh","0","0","2019-02-03T17:42:30.000Z","UgxBxSzClj97NDlp-bB4AaABAg","None","FALSE","tKmkMVaNu9g"
"Rani Lakshmibai, one of the greatest leaders of India. Proud to be a Marathi, proud to be an Indian.","warnpassion","0","0","2019-02-03T16:38:43.000Z","UgzLzhYwHDQx4ASFFot4AaABAg","None","FALSE","tKmkMVaNu9g"
"Wow osm picture","Jagruti Zapadiya","0","0","2019-02-03T16:34:39.000Z","UgyBwJTZ4IFGzLWTr5t4AaABAg","None","FALSE","tKmkMVaNu9g"
"An astonishing movie <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>","Saisilpa Bijjala","0","0","2019-02-03T16:06:02.000Z","Ugw6JqAQR3XQ0b8I7Fx4AaABAg","None","FALSE","tKmkMVaNu9g"
"kangana..  the Jhansi of bollywood !!!","lllima","0","0","2019-02-03T15:42:37.000Z","UgwcbyZiqvc6z0c4SVl4AaABAg","None","FALSE","tKmkMVaNu9g"
"I saw manikarnika movie . Its the best movie in my life.And kangna is the best actress in India. Good acting . I wish your movie be a superhit movie for this year.love u kangna","Bhupender singh","0","0","2019-02-03T15:27:45.000Z","UgwiOT1RRfNFeWghkLN4AaABAg","None","FALSE","tKmkMVaNu9g"
"<U+0001F44D>I watched the movie and it was super; kanagana act was mind blowing; <U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F>","Yogithaa","0","0","2019-02-03T14:59:32.000Z","UgzaGWzrT3ZPH65290Z4AaABAg","None","FALSE","tKmkMVaNu9g"
"good work<U+0001F601>","Sundarapandian Pandian","0","0","2019-02-03T14:52:53.000Z","Ugx0HgBehbwZUWUSePd4AaABAg","None","FALSE","tKmkMVaNu9g"
"Shandar movie hai... Parivar or baccho ke sath dekhne chahiye...har-har mahadev","yogesh vidyarthi","0","0","2019-02-03T14:35:03.000Z","UgzinoN9M0At9vMCuO54AaABAg","None","FALSE","tKmkMVaNu9g"
"Saw the movie it is amazing proud about the country","Tejaswini Tiwary","0","0","2019-02-03T14:24:56.000Z","UgzKh8LTynbJzy7cJMN4AaABAg","None","FALSE","tKmkMVaNu9g"
"Mera Bharat sabse mahan <U+0001F1EE><U+0001F1F3><U+0001F1EE><U+0001F1F3><U+0001F1EE><U+0001F1F3><U+0001F1EE><U+0001F1F3><U+0001F1EE><U+0001F1F3><U+0001F1EE><U+0001F1F3><U+0001F1EE><U+0001F1F3>","Supu Bhattacharjee","0","0","2019-02-03T14:03:39.000Z","UgyQqk64EhqRdhdggI14AaABAg","None","FALSE","tKmkMVaNu9g"
"This movie is a masterpiece","mimicry radio","0","0","2019-02-03T13:43:45.000Z","UgztQDBoRBaRTDc2_tp4AaABAg","None","FALSE","tKmkMVaNu9g"
"After the movie","mimicry radio","0","0","2019-02-03T13:43:05.000Z","UgxLJm2x4fEuTjq9YKp4AaABAg","None","FALSE","tKmkMVaNu9g"
"The hairstyle in this is soo natural that it syncs the Queens . The acting of Kangana is also soo good.","shilpa suresh","0","0","2019-02-03T13:32:07.000Z","UgwmqSdZDa7XSIx0WLt4AaABAg","None","FALSE","tKmkMVaNu9g"
"It's an energetic and action movie","Dipti Mayee Sahoo","0","2","2019-02-03T13:22:11.000Z","UgxrU4hC6NLYEdqa4Wt4AaABAg","None","FALSE","tKmkMVaNu9g"
"Such a wonderful movie..must watch..","Chandni Singh","0","0","2019-02-03T13:16:20.000Z","Ugw6hMbpd9faKYAkFGZ4AaABAg","None","FALSE","tKmkMVaNu9g"
"The movie is amazing","Padmini Badjate","0","1","2019-02-03T13:12:08.000Z","UgxgAnFKJRv2wkQjksp4AaABAg","None","FALSE","tKmkMVaNu9g"
"The film aired in Indonesia har har mahadev","kokoarab_ gamers","0","0","2019-02-03T12:36:28.000Z","UgyV9mAKgSbJFrtqe-F4AaABAg","None","FALSE","tKmkMVaNu9g"
"Very Nice Movie","Rizwana Bhati","0","0","2019-02-03T12:29:17.000Z","UgyrF2lLwCEIxvE9VEl4AaABAg","None","FALSE","tKmkMVaNu9g"
"Suparb","Soumya Dey","0","0","2019-02-03T12:00:09.000Z","UgwcbDynBsV9VaogT6B4AaABAg","None","FALSE","tKmkMVaNu9g"
"Queen
Mother
Warrior...... great <U+0001F64F>","Gaurav Kumar","0","0","2019-02-03T11:59:08.000Z","Ugy7meEVTjUNb-klS5B4AaABAg","None","FALSE","tKmkMVaNu9g"
"A real queen,telling to laxmi bai not her","Raunak Bhattacharjee","0","0","2019-02-03T11:46:07.000Z","UgztqVT6aOSLl6V0K6N4AaABAg","None","FALSE","tKmkMVaNu9g"
"Mene ye movi 2 din m 5 bar dekhly.. But man nhi bahra abhi bhi....","Swati sharma","0","0","2019-02-03T11:15:55.000Z","UgwKNNMz4JYUwJ2G8b14AaABAg","None","FALSE","tKmkMVaNu9g"
"Literally the more I watch it it got me goosebumps 
Kangana you are on <U+0001F525> 
Respect","Harry Mittal","0","0","2019-02-03T11:02:38.000Z","UgxSHCauVkKoZzMtkUx4AaABAg","None","FALSE","tKmkMVaNu9g"
"Great movie","manmohan katuri","0","0","2019-02-03T10:15:15.000Z","Ugwi1SA2tfJmZxuqt454AaABAg","None","FALSE","tKmkMVaNu9g"
"Hats of to Kangna and Krish","manmohan katuri","0","0","2019-02-03T10:12:52.000Z","UgywPTq2OI-NGXkMJx14AaABAg","None","FALSE","tKmkMVaNu9g"
"Good movie . The fight with British soldiers was best shot and when they enter the palace all the flight sequences looked very neat mature","manmohan katuri","0","2","2019-02-03T10:12:30.000Z","UgyvH4RYOqdKSZ9ZsYd4AaABAg","None","FALSE","tKmkMVaNu9g"
"Best movie","Urvi Turbhekar","0","0","2019-02-03T09:58:17.000Z","UgxV17rAniHoc5L0u3J4AaABAg","None","FALSE","tKmkMVaNu9g"
"Manikarnika the legend.","madanlodi","0","0","2019-02-03T09:38:52.000Z","UgzlP32x0GURCBmgipd4AaABAg","None","FALSE","tKmkMVaNu9g"
"Nice trailer <U+0001F60D>","Akanksha Tiwari","1","0","2019-02-03T09:32:25.000Z","UgwVnvjwsZyoNXFfJL54AaABAg","None","FALSE","tKmkMVaNu9g"
"<U+0001F623><U+0001F623><U+0001F623><U+0001F623>","The Journeys & Lessons of Life","0","0","2019-02-04T20:36:58.000Z","UgzqQBb2iQB7pnNrB-x4AaABAg.8qwc_IUcSYo8qwoPmdzsSz","UgzqQBb2iQB7pnNrB-x4AaABAg","Just The Way I Dream","tKmkMVaNu9g"
"Go to the Cinema Hall. Abhi chal rhi hai.","Anirudhaa Manav","0","0","2019-02-04T16:50:51.000Z","Ugyc-bRf5eplxRVmB5Z4AaABAg.8qw8IMzZTx18qwPXbhJlCo","Ugyc-bRf5eplxRVmB5Z4AaABAg","Ayesha Rajpt","tKmkMVaNu9g"
"I wait this movie","Akanksha Tiwari","0","0","2019-02-03T09:33:16.000Z","UgwVnvjwsZyoNXFfJL54AaABAg.8qt2ZW8Zpa48qt2elkR8pZ","UgwVnvjwsZyoNXFfJL54AaABAg","Akanksha Tiwari","tKmkMVaNu9g"
